,,,,,,,,,,,,,,,,,,
,Park,Unit Code,Park Type,Region,State,Year,Month,Recreation Visits,Non-Recreation Visits,Recreation Hours,Non-Recreation Hours,"Concessioner
Lodging","Concessioner
Camping",Tent Campers,RV Campers,Backcountry Campers,Non-Recreation Overnight Stays,Misc. Overnight Stays
,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2018,2,"85,669",0,"179,702",0,482,0,0,0,0,0,0
,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2018,3,"105,152",0,"306,361",0,625,0,0,0,0,0,0
,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2018,4,"144,536",0,"348,039",0,864,0,0,0,0,0,0
,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2018,5,"246,129",0,"1,115,654",0,611,0,0,0,0,0,0
,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2018,6,"228,620",0,"598,039",0,940,0,0,0,0,0,425
,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2018,7,"298,486",0,"769,673",0,963,0,0,0,0,0,346
,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2018,8,"250,311",0,"723,079",0,"1,365",0,0,0,0,0,362
,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2018,9,"192,662",0,"567,090",0,746,0,0,0,0,0,172
,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2018,10,"209,344",0,"696,560",0,515,0,0,0,0,0,277
,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2018,11,"136,691",0,"418,586",0,472,0,0,0,0,0,0
,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2018,12,"110,564",0,"369,221",0,585,0,0,0,0,0,0
,Death Valley NP,DEVA,National Park,Pacific West ,CA,2018,1,"80,396","3,231","720,799","3,231","1,969",148,"9,768","11,558",221,0,93
,Death Valley NP,DEVA,National Park,Pacific West ,CA,2018,2,"129,711","5,253","1,115,359","5,253","1,961",163,"12,414","18,797",239,0,71
,Death Valley NP,DEVA,National Park,Pacific West ,CA,2018,3,"163,823","6,594","1,408,652","6,594","2,671",210,"17,030","22,224",455,0,146
,Death Valley NP,DEVA,National Park,Pacific West ,CA,2018,4,"140,669","5,537","992,423","5,537","2,871",205,"8,500","6,867",89,0,49
,Death Valley NP,DEVA,National Park,Pacific West ,CA,2018,5,"158,670","6,136","972,710","6,136","2,433",196,"3,427","2,179",28,0,5
,Death Valley NP,DEVA,National Park,Pacific West ,CA,2018,6,"110,111","4,247","648,347","4,247","2,216",96,844,566,6,0,0
,Death Valley NP,DEVA,National Park,Pacific West ,CA,2018,7,"142,972","5,622","843,373","5,622","4,778",126,606,339,2,0,0
,Death Valley NP,DEVA,National Park,Pacific West ,CA,2018,8,"182,929","7,191","1,074,076","7,191","5,179",63,892,451,4,0,0
,Death Valley NP,DEVA,National Park,Pacific West ,CA,2018,9,"150,012","5,723","895,227","5,723","2,305",227,"1,736","1,510",6,0,0
,Death Valley NP,DEVA,National Park,Pacific West ,CA,2018,10,"176,518","6,854","1,129,653","6,854","2,639",363,"4,545","5,610",83,0,7
,Death Valley NP,DEVA,National Park,Pacific West ,CA,2018,11,"126,623","5,091","1,138,839","5,091","2,094",390,"13,627","20,803",249,0,57
,Death Valley NP,DEVA,National Park,Pacific West ,CA,2018,12,"116,226","4,727","813,834","4,727","2,095",361,"5,581","6,659",103,0,31
,Denali NP & PRES,DENA,National Park,Alaska,AK,2018,1,890,"14,384","10,256","14,384",0,0,0,0,2,0,0
,Denali NP & PRES,DENA,National Park,Alaska,AK,2018,2,"1,710","14,642","18,528","14,642",0,0,0,0,13,0,0
,Denali NP & PRES,DENA,National Park,Alaska,AK,2018,3,"4,457","21,568","56,666","21,568",0,0,0,0,154,0,0
,Denali NP & PRES,DENA,National Park,Alaska,AK,2018,4,"3,653","47,840","88,152","47,840",0,0,0,0,"1,565",0,0
,Denali NP & PRES,DENA,National Park,Alaska,AK,2018,5,"52,147","123,692","788,734","123,692",0,"1,884",0,0,"11,500",0,0
,Denali NP & PRES,DENA,National Park,Alaska,AK,2018,6,"141,216","160,829","1,501,176","160,829",0,"6,672",0,0,"2,831",0,0
,Denali NP & PRES,DENA,National Park,Alaska,AK,2018,7,"168,177","161,948","1,783,448","161,948",0,"7,607",0,0,"3,493",0,0
,Denali NP & PRES,DENA,National Park,Alaska,AK,2018,8,"150,861","123,795","1,540,505","123,795",0,"7,709",0,0,"2,848",0,0
,Denali NP & PRES,DENA,National Park,Alaska,AK,2018,9,"65,251","58,012","686,742","58,012",0,"3,715",0,0,"1,304",0,0
,Denali NP & PRES,DENA,National Park,Alaska,AK,2018,10,"3,650","25,568","41,844","25,568",0,0,0,0,28,0,0
,Denali NP & PRES,DENA,National Park,Alaska,AK,2018,11,"1,996","19,420","23,172","19,420",0,0,0,0,8,0,0
,Denali NP & PRES,DENA,National Park,Alaska,AK,2018,12,652,"12,334","7,348","12,334",0,0,0,0,2,0,0
,Devils Postpile NM,DEPO,National Monument,Pacific West ,CA,2018,1,0,0,0,0,0,0,0,0,0,0,0
,Devils Postpile NM,DEPO,National Monument,Pacific West ,CA,2018,2,0,0,0,0,0,0,0,0,0,0,0
,Devils Postpile NM,DEPO,National Monument,Pacific West ,CA,2018,3,0,0,0,0,0,0,0,0,0,0,0
,Devils Postpile NM,DEPO,National Monument,Pacific West ,CA,2018,4,0,0,0,0,0,0,0,0,0,0,0
,Devils Postpile NM,DEPO,National Monument,Pacific West ,CA,2018,5,0,0,0,0,0,0,0,0,0,0,0
,Devils Postpile NM,DEPO,National Monument,Pacific West ,CA,2018,6,"17,800",0,"62,302",0,0,0,0,0,0,0,0
,Devils Postpile NM,DEPO,National Monument,Pacific West ,CA,2018,7,"48,736",0,"170,578",0,0,0,0,0,0,0,0
,Devils Postpile NM,DEPO,National Monument,Pacific West ,CA,2018,8,"33,074",0,"115,761",0,0,0,0,0,0,0,0
,Devils Postpile NM,DEPO,National Monument,Pacific West ,CA,2018,9,"30,627",0,"107,194",0,0,0,0,0,0,0,0
,Devils Postpile NM,DEPO,National Monument,Pacific West ,CA,2018,10,"9,487",0,"33,204",0,0,0,0,0,0,0,0
,Devils Postpile NM,DEPO,National Monument,Pacific West ,CA,2018,11,0,0,0,0,0,0,0,0,0,0,0
,Devils Postpile NM,DEPO,National Monument,Pacific West ,CA,2018,12,0,0,0,0,0,0,0,0,0,0,0
,Devils Tower NM,DETO,National Monument,Intermountain ,WY,2018,1,"2,029",52,"4,870",52,0,0,0,0,0,0,0
,Devils Tower NM,DETO,National Monument,Intermountain ,WY,2018,2,"1,856",99,"4,453",99,0,0,0,0,0,0,0
,Devils Tower NM,DETO,National Monument,Intermountain ,WY,2018,3,"6,241",100,"14,979",100,0,0,0,0,0,0,0
,Devils Tower NM,DETO,National Monument,Intermountain ,WY,2018,4,"10,863",148,"26,071",148,0,0,0,0,0,0,0
,Devils Tower NM,DETO,National Monument,Intermountain ,WY,2018,5,"40,655",267,"126,171",267,0,0,732,"1,056",0,0,0
,Devils Tower NM,DETO,National Monument,Intermountain ,WY,2018,6,"96,302","1,011","294,516","1,011",0,0,"1,852","2,110",0,0,0
,Devils Tower NM,DETO,National Monument,Intermountain ,WY,2018,7,"118,287",334,"349,913",334,0,0,"2,051","2,076",0,0,0
,Devils Tower NM,DETO,National Monument,Intermountain ,WY,2018,8,"101,529",446,"307,005",446,0,0,"1,838","2,121",0,0,0
,Devils Tower NM,DETO,National Monument,Intermountain ,WY,2018,9,"62,826",188,"197,049",188,0,0,977,"1,914",0,0,0
,Devils Tower NM,DETO,National Monument,Intermountain ,WY,2018,10,"19,672",232,"56,760",232,0,0,219,378,0,0,0
,Devils Tower NM,DETO,National Monument,Intermountain ,WY,2018,11,"5,413",170,"13,165",170,0,0,5,5,0,0,0
,Devils Tower NM,DETO,National Monument,Intermountain ,WY,2018,12,"2,543",92,"6,104",92,0,0,0,0,0,0,0
,Dinosaur NM,DINO,National Monument,Intermountain ,CO,2018,1,"5,686",61,"8,367",61,0,0,0,0,1,0,0
,Dinosaur NM,DINO,National Monument,Intermountain ,CO,2018,2,"3,773",61,"7,166",61,0,0,0,0,0,0,0
,Dinosaur NM,DINO,National Monument,Intermountain ,CO,2018,3,"9,593",61,"29,119",61,0,0,119,111,278,0,0
,Dinosaur NM,DINO,National Monument,Intermountain ,CO,2018,4,"17,249",61,"82,034",61,0,0,393,561,"1,293",0,221
,Dinosaur NM,DINO,National Monument,Intermountain ,CO,2018,5,"40,886",61,"268,720",61,0,0,"2,946","1,962","5,718",0,979
,Dinosaur NM,DINO,National Monument,Intermountain ,CO,2018,6,"56,183",61,"403,348",61,0,0,"4,123","3,496","8,127",0,"1,344"
,Dinosaur NM,DINO,National Monument,Intermountain ,CO,2018,7,"60,948",61,"353,493",61,0,0,"3,465","3,416","6,456",0,901
,Dinosaur NM,DINO,National Monument,Intermountain ,CO,2018,8,"48,967",61,"285,153",61,0,0,"3,272","2,562","5,083",0,689
,Dinosaur NM,DINO,National Monument,Intermountain ,CO,2018,9,"34,002",61,"185,334",61,0,0,"2,319","2,706","2,205",0,"1,141"
,Dinosaur NM,DINO,National Monument,Intermountain ,CO,2018,10,"16,555",61,"81,945",61,0,0,737,289,975,0,166
,Dinosaur NM,DINO,National Monument,Intermountain ,CO,2018,11,"6,760",61,"33,317",61,0,0,62,32,625,0,0
,Dinosaur NM,DINO,National Monument,Intermountain ,CO,2018,12,"3,866",61,"7,603",61,0,0,5,0,0,0,0
,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2018,1,"4,236",15,"49,710",15,0,0,316,0,0,15,200
,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2018,2,"6,474",198,"71,295",198,0,0,416,0,0,198,680
,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2018,3,"5,509",129,"70,164",129,0,0,338,0,0,129,508
,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2018,4,"4,908",216,"65,544",216,0,0,554,0,0,216,240
,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2018,5,"5,488","2,001","64,731","2,001",0,0,0,0,0,"2,001",696
,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2018,6,"5,854",318,"83,832",318,0,0,"1,132",0,0,318,660
,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2018,7,"6,162",489,"82,644",489,0,0,890,0,0,489,864
,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2018,8,"6,484",372,"81,690",372,0,0,442,0,0,372,"1,288"
,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2018,9,"4,845",105,"61,098",105,0,0,362,0,0,105,448
,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2018,10,643,114,"9,111",114,0,0,174,0,0,114,195
,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2018,11,"4,921",285,"61,560",285,0,0,230,0,0,285,693
,Dry Tortugas NP,DRTO,National Park,Southeast ,FL,2018,12,"1,286",213,"14,364",213,0,0,76,0,0,213,666
,Effigy Mounds NM,EFMO,National Monument,Midwest ,IA,2018,1,"2,110",100,"5,276",100,0,0,0,0,0,0,0
,Effigy Mounds NM,EFMO,National Monument,Midwest ,IA,2018,2,"2,604",100,"6,511",100,0,0,0,0,0,0,0
,Effigy Mounds NM,EFMO,National Monument,Midwest ,IA,2018,3,"3,540",100,"8,850",100,0,0,0,0,0,0,0
,Effigy Mounds NM,EFMO,National Monument,Midwest ,IA,2018,4,"4,953",100,"12,382",100,0,0,0,0,0,0,0
,Effigy Mounds NM,EFMO,National Monument,Midwest ,IA,2018,5,"4,465",100,"11,163",100,0,0,0,0,0,0,0
,Effigy Mounds NM,EFMO,National Monument,Midwest ,IA,2018,6,"6,774",100,"16,935",100,0,0,0,0,0,0,0
,Effigy Mounds NM,EFMO,National Monument,Midwest ,IA,2018,7,"9,620",100,"24,049",100,0,0,0,0,0,0,0
,Effigy Mounds NM,EFMO,National Monument,Midwest ,IA,2018,8,"7,078",100,"17,695",100,0,0,0,0,0,0,0
,Effigy Mounds NM,EFMO,National Monument,Midwest ,IA,2018,9,"5,154",100,"12,884",100,0,0,0,0,0,0,0
,Effigy Mounds NM,EFMO,National Monument,Midwest ,IA,2018,10,"5,970",100,"14,925",100,0,0,0,0,0,0,0
,Effigy Mounds NM,EFMO,National Monument,Midwest ,IA,2018,11,"1,668",100,"4,170",100,0,0,0,0,0,0,0
,Effigy Mounds NM,EFMO,National Monument,Midwest ,IA,2018,12,"1,640",100,"4,099",100,0,0,0,0,0,0,0
,El Malpais NM,ELMA,National Monument,Intermountain ,NM,2018,1,"6,808",60,"27,234",60,0,0,0,0,0,0,0
,El Malpais NM,ELMA,National Monument,Intermountain ,NM,2018,2,"7,551",60,"30,204",60,0,0,0,0,0,0,0
,El Malpais NM,ELMA,National Monument,Intermountain ,NM,2018,3,"14,621",60,"58,485",60,0,0,0,0,0,0,0
,El Malpais NM,ELMA,National Monument,Intermountain ,NM,2018,4,"14,783",60,"59,132",60,0,0,0,0,0,0,0
,El Malpais NM,ELMA,National Monument,Intermountain ,NM,2018,5,"17,748",60,"70,992",60,0,0,0,0,0,0,0
,El Malpais NM,ELMA,National Monument,Intermountain ,NM,2018,6,"15,810",60,"63,242",60,0,0,0,0,0,0,0
,El Malpais NM,ELMA,National Monument,Intermountain ,NM,2018,7,"18,105",60,"72,420",60,0,0,0,0,0,0,0
,El Malpais NM,ELMA,National Monument,Intermountain ,NM,2018,8,"14,665",60,"58,661",60,0,0,0,0,0,0,0
,El Malpais NM,ELMA,National Monument,Intermountain ,NM,2018,9,"15,236",60,"60,945",60,0,0,0,0,0,0,0
,El Malpais NM,ELMA,National Monument,Intermountain ,NM,2018,10,"14,351",60,"57,402",60,0,0,0,0,0,0,0
,El Malpais NM,ELMA,National Monument,Intermountain ,NM,2018,11,"9,462",60,"37,848",60,0,0,0,0,0,0,0
,El Malpais NM,ELMA,National Monument,Intermountain ,NM,2018,12,"5,228",60,"20,912",60,0,0,0,0,0,0,0
,El Morro NM,ELMO,National Monument,Intermountain ,NM,2018,1,"2,647",584,"6,431",584,0,0,21,39,0,0,0
,El Morro NM,ELMO,National Monument,Intermountain ,NM,2018,2,"2,856",630,"6,947",630,0,0,34,31,0,0,0
,El Morro NM,ELMO,National Monument,Intermountain ,NM,2018,3,"5,138","1,133","15,166","1,133",0,0,112,146,0,0,0
,El Morro NM,ELMO,National Monument,Intermountain ,NM,2018,4,"6,992","1,485","24,860","1,485",0,0,267,305,0,0,0
,El Morro NM,ELMO,National Monument,Intermountain ,NM,2018,5,"8,063","1,595","29,681","1,595",0,0,423,290,0,0,0
,El Morro NM,ELMO,National Monument,Intermountain ,NM,2018,6,"7,157","1,415","24,451","1,415",0,0,377,157,0,0,0
,El Morro NM,ELMO,National Monument,Intermountain ,NM,2018,7,"7,618","1,506","22,619","1,506",0,0,223,165,0,0,0
,El Morro NM,ELMO,National Monument,Intermountain ,NM,2018,8,"8,582","1,697","24,383","1,697",0,0,232,148,0,0,0
,El Morro NM,ELMO,National Monument,Intermountain ,NM,2018,9,"5,315","1,129","20,992","1,129",0,0,389,157,0,0,0
,El Morro NM,ELMO,National Monument,Intermountain ,NM,2018,10,"4,841","1,068","18,129","1,068",0,0,239,205,0,0,0
,El Morro NM,ELMO,National Monument,Intermountain ,NM,2018,11,"3,994",881,"12,187",881,0,0,133,88,0,0,0
,El Morro NM,ELMO,National Monument,Intermountain ,NM,2018,12,"2,250",496,"7,217",496,0,0,88,55,0,0,0
,Everglades NP,EVER,National Park,Southeast ,FL,2018,1,"33,950",600,"344,761",600,0,"4,777",0,0,"2,688",0,18
,Everglades NP,EVER,National Park,Southeast ,FL,2018,2,"66,837",600,"354,721",600,0,"3,663",0,0,0,0,0
,Everglades NP,EVER,National Park,Southeast ,FL,2018,3,"45,018",600,"237,408",600,0,0,0,0,"1,565",0,0
,Everglades NP,EVER,National Park,Southeast ,FL,2018,4,"35,737",600,"122,517",600,0,0,0,0,0,0,0
,Everglades NP,EVER,National Park,Southeast ,FL,2018,5,"31,090",600,"114,867",600,0,0,0,0,0,0,0
,Everglades NP,EVER,National Park,Southeast ,FL,2018,6,"30,697",300,"103,189",300,0,0,0,0,117,0,0
,Everglades NP,EVER,National Park,Southeast ,FL,2018,7,"36,653",300,"125,513",300,0,0,0,0,21,0,0
,Everglades NP,EVER,National Park,Southeast ,FL,2018,8,"26,945",300,"99,151",300,0,0,0,0,0,0,0
,Everglades NP,EVER,National Park,Southeast ,FL,2018,9,"37,443",300,"136,162",300,0,0,0,0,0,0,0
,Everglades NP,EVER,National Park,Southeast ,FL,2018,10,"58,920",600,"205,224",600,0,0,0,0,0,0,0
,Everglades NP,EVER,National Park,Southeast ,FL,2018,11,"74,544",600,"197,244",600,0,0,0,0,0,0,0
,Everglades NP,EVER,National Park,Southeast ,FL,2018,12,"119,290",600,"514,255",600,0,0,0,0,0,0,0
,Florissant Fossil Beds NM,FLFO,National Monument,Intermountain ,CO,2018,1,"2,209",0,"2,662",0,0,0,0,0,0,0,0
,Florissant Fossil Beds NM,FLFO,National Monument,Intermountain ,CO,2018,2,"2,044",0,"2,488",0,0,0,0,0,0,0,0
,Florissant Fossil Beds NM,FLFO,National Monument,Intermountain ,CO,2018,3,"3,635",0,"4,374",0,0,0,0,0,0,0,0
,Florissant Fossil Beds NM,FLFO,National Monument,Intermountain ,CO,2018,4,"3,472",0,"4,325",0,0,0,0,0,0,0,0
,Florissant Fossil Beds NM,FLFO,National Monument,Intermountain ,CO,2018,5,"7,308",0,"9,255",0,0,0,0,0,0,0,0
,Florissant Fossil Beds NM,FLFO,National Monument,Intermountain ,CO,2018,6,"13,376",0,"16,118",0,0,0,0,0,0,0,0
,Florissant Fossil Beds NM,FLFO,National Monument,Intermountain ,CO,2018,7,"15,295",0,"18,520",0,0,0,0,0,0,0,0
,Florissant Fossil Beds NM,FLFO,National Monument,Intermountain ,CO,2018,8,"13,921",0,"16,778",0,0,0,0,0,0,0,0
,Florissant Fossil Beds NM,FLFO,National Monument,Intermountain ,CO,2018,9,"11,464",0,"14,028",0,0,0,0,0,0,0,0
,Florissant Fossil Beds NM,FLFO,National Monument,Intermountain ,CO,2018,10,"5,808",0,"7,461",0,0,0,0,0,0,0,0
,Florissant Fossil Beds NM,FLFO,National Monument,Intermountain ,CO,2018,11,749,0,992,0,0,0,0,0,0,0,0
,Florissant Fossil Beds NM,FLFO,National Monument,Intermountain ,CO,2018,12,287,0,352,0,0,0,0,0,0,0,0
,Fort Frederica NM,FOFR,National Monument,Southeast ,GA,2018,1,"11,851",150,"11,961",150,0,0,0,0,0,0,0
,Fort Frederica NM,FOFR,National Monument,Southeast ,GA,2018,2,"18,917",150,"19,092",150,0,0,0,0,0,0,0
,Fort Frederica NM,FOFR,National Monument,Southeast ,GA,2018,3,"13,132",150,"13,253",150,0,0,0,0,0,0,0
,Fort Frederica NM,FOFR,National Monument,Southeast ,GA,2018,4,"22,661",150,"22,871",150,0,0,0,0,0,0,0
,Fort Frederica NM,FOFR,National Monument,Southeast ,GA,2018,5,"19,365",150,"19,544",150,0,0,0,0,0,0,0
,Fort Frederica NM,FOFR,National Monument,Southeast ,GA,2018,6,"18,773",150,"18,947",150,0,0,0,0,0,0,0
,Fort Frederica NM,FOFR,National Monument,Southeast ,GA,2018,7,"17,370",150,"17,531",150,0,0,0,0,0,0,0
,Fort Frederica NM,FOFR,National Monument,Southeast ,GA,2018,8,"15,250",150,"15,391",150,0,0,0,0,0,0,0
,Fort Frederica NM,FOFR,National Monument,Southeast ,GA,2018,9,"16,997",150,"17,155",150,0,0,0,0,0,0,0
,Fort Frederica NM,FOFR,National Monument,Southeast ,GA,2018,10,"11,675",150,"11,782",150,0,0,0,0,0,0,0
,Fort Frederica NM,FOFR,National Monument,Southeast ,GA,2018,11,"7,123",150,"7,189",150,0,0,0,0,0,0,0
,Fort Frederica NM,FOFR,National Monument,Southeast ,GA,2018,12,"10,477",150,"10,574",150,0,0,0,0,0,0,0
,Fort Matanzas NM,FOMA,National Monument,Southeast ,FL,2018,1,"29,999",0,"29,670",0,0,0,0,0,0,0,0
,Fort Matanzas NM,FOMA,National Monument,Southeast ,FL,2018,2,"53,647",0,"52,853",0,0,0,0,0,0,0,0
,Fort Matanzas NM,FOMA,National Monument,Southeast ,FL,2018,3,"68,429",0,"67,114",0,0,0,0,0,0,0,0
,Fort Matanzas NM,FOMA,National Monument,Southeast ,FL,2018,4,"48,565",0,"49,053",0,0,0,0,0,0,0,0
,Fort Matanzas NM,FOMA,National Monument,Southeast ,FL,2018,5,"53,594",0,"55,696",0,0,0,0,0,0,0,0
,Fort Matanzas NM,FOMA,National Monument,Southeast ,FL,2018,6,"64,149",0,"67,491",0,0,0,0,0,0,0,0
,Fort Matanzas NM,FOMA,National Monument,Southeast ,FL,2018,7,"68,857",0,"71,812",0,0,0,0,0,0,0,0
,Fort Matanzas NM,FOMA,National Monument,Southeast ,FL,2018,8,"73,326",0,"75,240",0,0,0,0,0,0,0,0
,Fort Matanzas NM,FOMA,National Monument,Southeast ,FL,2018,9,"47,890",0,"49,129",0,0,0,0,0,0,0,0
,Fort Matanzas NM,FOMA,National Monument,Southeast ,FL,2018,10,"41,976",0,"42,512",0,0,0,0,0,0,0,0
,Fort Matanzas NM,FOMA,National Monument,Southeast ,FL,2018,11,"36,029",0,"36,099",0,0,0,0,0,0,0,0
,Fort Matanzas NM,FOMA,National Monument,Southeast ,FL,2018,12,"21,642",0,"21,941",0,0,0,0,0,0,0,0
,Fort McHenry NM & HS,FOMC,National Monument,Northeast ,MD,2018,1,"18,052",60,"27,078",60,0,0,0,0,0,0,0
,Fort McHenry NM & HS,FOMC,National Monument,Northeast ,MD,2018,2,"18,192",60,"27,287",60,0,0,0,0,0,0,0
,Fort McHenry NM & HS,FOMC,National Monument,Northeast ,MD,2018,3,"25,427",60,"38,141",60,0,0,0,0,0,0,0
,Fort McHenry NM & HS,FOMC,National Monument,Northeast ,MD,2018,4,"45,446",60,"68,169",60,0,0,0,0,0,0,0
,Fort McHenry NM & HS,FOMC,National Monument,Northeast ,MD,2018,5,"61,368",60,"92,052",60,0,0,0,0,0,0,0
,Fort McHenry NM & HS,FOMC,National Monument,Northeast ,MD,2018,6,"63,676",60,"95,514",60,0,0,0,0,0,0,0
,Fort McHenry NM & HS,FOMC,National Monument,Northeast ,MD,2018,7,"57,447",60,"86,170",60,0,0,0,0,0,0,0
,Fort McHenry NM & HS,FOMC,National Monument,Northeast ,MD,2018,8,"51,592",60,"77,388",60,0,0,0,0,0,0,0
,Fort McHenry NM & HS,FOMC,National Monument,Northeast ,MD,2018,9,"41,102",60,"61,653",60,0,0,0,0,0,0,0
,Fort McHenry NM & HS,FOMC,National Monument,Northeast ,MD,2018,10,"60,722",60,"91,083",60,0,0,0,0,0,0,0
,Fort McHenry NM & HS,FOMC,National Monument,Northeast ,MD,2018,11,"30,034",60,"45,051",60,0,0,0,0,0,0,0
,Fort McHenry NM & HS,FOMC,National Monument,Northeast ,MD,2018,12,"13,055",60,"19,582",60,0,0,0,0,0,0,0
,Fort Pulaski NM,FOPU,National Monument,Southeast ,GA,2018,1,"27,645","1,623","69,113","1,623",0,0,0,0,0,0,0
,Fort Pulaski NM,FOPU,National Monument,Southeast ,GA,2018,2,"33,893","1,623","84,732","1,623",0,0,0,0,0,0,0
,Fort Pulaski NM,FOPU,National Monument,Southeast ,GA,2018,3,"41,666","1,623","104,166","1,623",0,0,0,0,0,0,0
,Fort Pulaski NM,FOPU,National Monument,Southeast ,GA,2018,4,"41,264","1,623","103,161","1,623",0,0,0,0,0,0,0
,Fort Pulaski NM,FOPU,National Monument,Southeast ,GA,2018,5,"41,153","1,623","102,883","1,623",0,0,0,0,0,0,0
,Fort Pulaski NM,FOPU,National Monument,Southeast ,GA,2018,6,"41,304","1,623","103,261","1,623",0,0,0,0,0,0,0
,Fort Pulaski NM,FOPU,National Monument,Southeast ,GA,2018,7,"51,327","1,623","128,318","1,623",0,0,0,0,0,0,0
,Fort Pulaski NM,FOPU,National Monument,Southeast ,GA,2018,8,"35,339","1,623","88,348","1,623",0,0,0,0,0,0,0
,Fort Pulaski NM,FOPU,National Monument,Southeast ,GA,2018,9,"28,427","1,623","71,067","1,623",0,0,0,0,0,0,0
,Fort Pulaski NM,FOPU,National Monument,Southeast ,GA,2018,10,"31,352","1,623","78,379","1,623",0,0,0,0,0,0,0
,Fort Pulaski NM,FOPU,National Monument,Southeast ,GA,2018,11,"29,296","1,623","73,240","1,623",0,0,0,0,0,0,0
,Fort Pulaski NM,FOPU,National Monument,Southeast ,GA,2018,12,"17,264","1,623","43,161","1,623",0,0,0,0,0,0,0
,Fort Stanwix NM,FOST,National Monument,Northeast ,NY,2018,1,915,0,"1,372",0,0,0,0,0,0,0,0
,Fort Stanwix NM,FOST,National Monument,Northeast ,NY,2018,2,"1,660",0,"2,490",0,0,0,0,0,0,0,0
,Fort Stanwix NM,FOST,National Monument,Northeast ,NY,2018,3,"2,004",0,"3,006",0,0,0,0,0,0,0,0
,Fort Stanwix NM,FOST,National Monument,Northeast ,NY,2018,4,"4,269",0,"6,404",0,0,0,0,0,0,0,0
,Fort Stanwix NM,FOST,National Monument,Northeast ,NY,2018,5,"6,130",0,"9,195",0,0,0,0,0,0,0,0
,Fort Stanwix NM,FOST,National Monument,Northeast ,NY,2018,6,"10,075",0,"15,112",0,0,0,0,0,0,0,0
,Fort Stanwix NM,FOST,National Monument,Northeast ,NY,2018,7,"35,029",0,"52,544",0,0,0,0,0,0,0,0
,Fort Stanwix NM,FOST,National Monument,Northeast ,NY,2018,8,"11,386",0,"17,079",0,0,0,0,0,0,0,0
,Fort Stanwix NM,FOST,National Monument,Northeast ,NY,2018,9,"8,478",0,"12,717",0,0,0,0,0,0,0,0
,Fort Stanwix NM,FOST,National Monument,Northeast ,NY,2018,10,"5,138",0,"7,707",0,0,0,0,0,0,0,0
,Fort Stanwix NM,FOST,National Monument,Northeast ,NY,2018,11,"3,499",0,"5,248",0,0,0,0,0,0,0,0
,Fort Stanwix NM,FOST,National Monument,Northeast ,NY,2018,12,"1,924",0,"2,886",0,0,0,0,0,0,0,0
,Fort Union NM,FOUN,National Monument,Intermountain ,NM,2018,1,338,20,399,20,0,0,0,0,0,0,0
,Fort Union NM,FOUN,National Monument,Intermountain ,NM,2018,2,461,20,544,20,0,0,0,0,0,0,0
,Fort Union NM,FOUN,National Monument,Intermountain ,NM,2018,3,"1,221",20,"1,441",20,0,0,0,0,0,0,0
,Fort Union NM,FOUN,National Monument,Intermountain ,NM,2018,4,872,20,"1,029",20,0,0,0,0,0,0,0
,Fort Union NM,FOUN,National Monument,Intermountain ,NM,2018,5,"1,267",20,"1,495",20,0,0,0,0,0,0,0
,Fort Union NM,FOUN,National Monument,Intermountain ,NM,2018,6,"1,601",20,"1,889",20,0,0,0,0,0,0,0
,Fort Union NM,FOUN,National Monument,Intermountain ,NM,2018,7,"1,348",20,"1,591",20,0,0,0,0,0,0,0
,Fort Union NM,FOUN,National Monument,Intermountain ,NM,2018,8,"1,026",20,"1,211",20,0,0,0,0,0,0,0
,Fort Union NM,FOUN,National Monument,Intermountain ,NM,2018,9,"1,049",20,"1,238",20,0,0,0,0,0,0,0
,Fort Union NM,FOUN,National Monument,Intermountain ,NM,2018,10,916,20,"1,081",20,0,0,0,0,0,0,0
,Fort Union NM,FOUN,National Monument,Intermountain ,NM,2018,11,557,20,657,20,0,0,0,0,0,0,0
,Fort Union NM,FOUN,National Monument,Intermountain ,NM,2018,12,204,20,241,20,0,0,0,0,0,0,0
,Fossil Butte NM,FOBU,National Monument,Intermountain ,WY,2018,1,112,7,108,7,0,0,0,0,0,0,0
